Order ID,Purchase Date,Product Name,Category,Product Price,Unit Sold,Total Sale,Payment Method
ORD15971,2021-12-31,Asus ROG Phone 6,Mobile,18791.02,1,18791.02,Cash
ORD95094,2021-12-31,Asus ROG Phone 6,Mobile,8151.71,3,24455.13,Credit Card
ORD12890,2022-01-01,Realme GT Neo 3,Mobile,10536.36,4,42145.44,Net Banking
ORD09344,2022-01-01,Asus ROG Phone 6,Mobile,36035.95,4,144143.8,EMI
ORD58389,2022-01-01,Asus ROG Phone 6,Mobile,54057.01,3,162171.03,Cash
ORD82769,2022-01-01,OnePlus 11,Mobile,61236.31,3,183708.93,Net Banking
ORD63994,2022-01-01,Vivo X80,Mobile,84241.64,1,84241.64,Cash
ORD38456,2022-01-01,Vivo X80,Mobile,19584.36,3,58753.08,Cash
ORD70262,2022-01-01,Dell Inspiron 15,Laptop,45538.67,4,182154.68,EMI
ORD65891,2022-01-01,Xiaomi 12 Pro,Mobile,81853.48,4,327413.92,UPI
ORD17581,2022-01-02,Asus ROG Phone 6,Mobile,55892.66,1,279463.3,EMI
ORD80293,2022-01-02,Asus ROG Phone 6,Mobile,35822.13,1,179110.65,UPI
ORD39787,2022-01-02,Nokia X20,Mobile,29626.26,1,148131.3,Net Banking
ORD50620,2022-01-02,Asus ROG Phone 6,Mobile,10158.23,2,20316.46,Cash
ORD53750,2022-01-02,HP Wired Keyboard,Accessories,1568.11,2,3136.22,EMI
ORD57914,2022-01-02,HP Wired Keyboard,Accessories,3037.43,3,9112.29,Cash
ORD71672,2022-01-02,HP Pavilion x360,Laptop,82544.19,3,247632.57,Net Banking
ORD98765,2022-01-02,Samsung Galaxy S22,Mobile,45356.14,1,226780.7,Net Banking
ORD90148,2022-01-02,Microsoft Surface Laptop 4,Laptop,43123.25,2,86246.5,Credit Card
ORD61001,2022-01-03,Xiaomi 12 Pro,Mobile,21060.98,3,63182.94,Cash
ORD84972,2022-01-03,LG Gram 16,Laptop,175530.27,1,175530.27,Credit Card
ORD96984,2022-01-03,Samsung 1TB SSD,Accessories,974.8,1,974.8,Net Banking
ORD11038,2022-01-03,OnePlus 11,Mobile,21625.12,3,64875.36,EMI
ORD15639,2022-01-03,JBL Bluetooth Speaker,Accessories,6497.83,1,6497.83,Cash
ORD10274,2022-01-03,MSI Modern 14,Laptop,32209.8,4,128839.2,Cash
ORD12738,2022-01-03,Realme GT Neo 3,Mobile,87870.3,2,175740.6,UPI
ORD88778,2022-01-03,Realme GT Neo 3,Mobile,41236.75,4,164947,EMI
ORD90535,2022-01-03,iPhone 14,Mobile,70660.08,1,70660.08,Credit Card
ORD07281,2022-01-03,Asus ROG Phone 6,Mobile,55750.62,3,167251.86,UPI
ORD80821,2022-01-03,Samsung Galaxy S22,Mobile,27546.71,1,27546.71,Net Banking
ORD54436,2022-01-04,MacBook Air M2,Laptop,126131.82,4,504527.28,Cash
ORD99729,2022-01-04,Realme GT Neo 3,Mobile,62924.11,1,62924.11,Cash
ORD69818,2022-01-04,Samsung 1TB SSD,Accessories,7839.47,1,7839.47,Net Banking
ORD40914,2022-01-04,Dell Inspiron 15,Laptop,181540.85,4,726163.4,UPI
ORD43854,2022-01-04,OnePlus 11,Mobile,83820.15,3,251460.45,Net Banking
ORD55880,2022-01-04,Realme GT Neo 3,Mobile,49203.96,1,246019.8,Cash
ORD19796,2022-01-04,Motorola Edge 30,Mobile,59972.46,1,59972.46,Net Banking
ORD61590,2022-01-05,iPhone 14,Mobile,25614.07,1,25614.07,Cash
ORD18505,2022-01-05,MacBook Air M2,Laptop,151656.65,3,454969.95,EMI
ORD35201,2022-01-05,Zebronics Webcam,Accessories,7347.83,2,14695.66,Net Banking
ORD86753,2022-01-05,Asus ROG Phone 6,Mobile,84315.7,1,84315.7,Cash
ORD77501,2022-01-05,Samsung Galaxy S22,Mobile,50124.24,1,250621.2,EMI
ORD15236,2022-01-05,iPhone 14,Mobile,73220.4,2,146440.8,EMI
ORD38211,2022-01-06,Vivo X80,Mobile,74304.85,2,148609.7,Credit Card
ORD10947,2022-01-06,Xiaomi 12 Pro,Mobile,66201.89,3,198605.67,EMI
ORD78234,2022-01-06,Google Pixel 7,Mobile,32623.78,4,130495.12,Net Banking
ORD18415,2022-01-06,iPhone 14,Mobile,41026.22,2,82052.44,UPI
ORD90904,2022-01-06,MSI Modern 14,Laptop,96453.79,3,289361.37,Net Banking
ORD50298,2022-01-07,OnePlus 11,Mobile,9888.29,4,39553.16,UPI
ORD21227,2022-01-07,Asus ROG Phone 6,Mobile,10602.98,2,21205.96,Credit Card
ORD27395,2022-01-07,Nokia X20,Mobile,39383.86,1,196919.3,Net Banking
ORD57517,2022-01-07,OnePlus 11,Mobile,84641.99,4,338567.96,Net Banking
ORD70516,2022-01-07,Realme GT Neo 3,Mobile,9406.37,3,28219.11,Net Banking
ORD34284,2022-01-07,Asus ROG Phone 6,Mobile,82701.16,3,248103.48,Net Banking
ORD57199,2022-01-07,Realme GT Neo 3,Mobile,80412.32,3,241236.96,UPI
ORD32870,2022-01-07,Asus ROG Phone 6,Mobile,38735.86,1,38735.86,Cash
ORD36448,2022-01-07,MacBook Air M2,Laptop,150280.17,4,601120.68,Net Banking
ORD78530,2022-01-07,Xiaomi 12 Pro,Mobile,70909.13,1,70909.13,Net Banking
ORD13970,2022-01-08,LG Gram 16,Laptop,194748.87,2,389497.74,Net Banking
ORD02397,2022-01-08,Xiaomi 12 Pro,Mobile,62804.67,4,251218.68,EMI
ORD38332,2022-01-08,Realme GT Neo 3,Mobile,63050.88,2,126101.76,UPI
ORD03673,2022-01-08,OnePlus 11,Mobile,16820.94,3,50462.82,Cash
ORD81850,2022-01-08,Motorola Edge 30,Mobile,36757.54,1,36757.54,Net Banking
ORD64666,2022-01-08,Samsung 1TB SSD,Accessories,2779.26,1,2779.26,Net Banking
ORD30640,2022-01-08,Realme GT Neo 3,Mobile,9608.3,2,19216.6,Credit Card
ORD14473,2022-01-09,Motorola Edge 30,Mobile,14152.13,3,42456.39,Cash
ORD75318,2022-01-09,Motorola Edge 30,Mobile,38714.61,1,193573.05,Cash
ORD75398,2022-01-09,Realme GT Neo 3,Mobile,70904.77,1,354523.85,Net Banking
ORD08669,2022-01-09,Vivo X80,Mobile,57171.8,2,114343.6,EMI
ORD00489,2022-01-09,OnePlus 11,Mobile,61550,1,307750,Net Banking
ORD95291,2022-01-09,OnePlus 11,Mobile,48421.75,1,242108.75,Cash
ORD51162,2022-01-10,MacBook Air M2,Laptop,75133.6,4,300534.4,UPI
ORD97177,2022-01-10,Motorola Edge 30,Mobile,85342.07,1,85342.07,Net Banking
ORD91964,2022-01-10,Asus ZenBook 14,Laptop,66810.16,1,66810.16,Net Banking
ORD94030,2022-01-10,HP Wired Keyboard,Accessories,910.65,1,910.65,Credit Card
ORD45221,2022-01-10,LG Gram 16,Laptop,75789.87,4,303159.48,EMI
ORD87654,2022-01-11,Lenovo ThinkPad X1,Laptop,63766.91,4,255067.64,UPI
ORD07181,2022-01-11,LG Gram 16,Laptop,49728.1,1,49728.1,EMI
ORD72535,2022-01-11,Google Pixel 7,Mobile,80344.42,3,241033.26,Net Banking
ORD49628,2022-01-11,Dell Inspiron 15,Laptop,127733.19,1,127733.19,Net Banking
ORD33444,2022-01-12,HP Pavilion x360,Laptop,82469.06,3,247407.18,EMI
ORD38381,2022-01-12,Motorola Edge 30,Mobile,81825.31,1,81825.31,UPI
ORD58024,2022-01-12,iPhone 14,Mobile,79502.76,1,397513.8,Cash
ORD53445,2022-01-12,HP Wired Keyboard,Accessories,7684.29,1,38421.45,EMI
ORD38702,2022-01-12,Nokia X20,Mobile,76460.6,1,76460.6,Net Banking
ORD99443,2022-01-12,Logitech Mouse,Accessories,7732.33,1,38661.65,Cash
ORD14439,2022-01-13,Vivo X80,Mobile,19632.92,1,19632.92,UPI
ORD00580,2022-01-13,Sandisk 64GB Pendrive,Accessories,7210.98,2,14421.96,Cash
ORD50914,2022-01-13,Nokia X20,Mobile,62383.83,3,187151.49,Cash
ORD27484,2022-01-13,Asus ROG Phone 6,Mobile,49365.07,4,197460.28,Net Banking
ORD96129,2022-01-13,Google Pixel 7,Mobile,82751.88,1,82751.88,Cash
ORD16997,2022-01-13,LG Gram 16,Laptop,58068.94,4,232275.76,EMI
ORD07098,2022-01-13,Vivo X80,Mobile,55086.31,1,55086.31,Net Banking
ORD80519,2022-01-13,MSI Modern 14,Laptop,38582.6,1,38582.6,Net Banking
ORD27462,2022-01-13,Vivo X80,Mobile,85139.87,1,425699.35,Credit Card
ORD55999,2022-01-14,Realme GT Neo 3,Mobile,42899.49,4,171597.96,Cash
ORD85566,2022-01-14,OnePlus 11,Mobile,74563.18,3,223689.54,UPI
ORD71053,2022-01-14,Sony Headphones,Accessories,7059.04,1,35295.2,Net Banking
ORD70482,2022-01-14,Google Pixel 7,Mobile,19751.46,1,19751.46,UPI
ORD84112,2022-01-14,Motorola Edge 30,Mobile,29425.7,3,88277.1,UPI
ORD71642,2022-01-14,Asus ROG Phone 6,Mobile,77538.04,1,77538.04,EMI
ORD54236,2022-01-14,Samsung Galaxy S22,Mobile,50384.22,4,201536.88,EMI
ORD90939,2022-01-14,JBL Bluetooth Speaker,Accessories,548.99,1,2744.95,EMI
ORD65986,2022-01-15,Realme GT Neo 3,Mobile,8183.41,1,40917.05,EMI
ORD49306,2022-01-15,Nokia X20,Mobile,73313.21,2,146626.42,EMI
ORD25793,2022-01-15,LG Gram 16,Laptop,129539.87,1,647699.35,Net Banking
ORD89371,2022-01-16,Asus ROG Phone 6,Mobile,40508.12,1,40508.12,Net Banking
ORD62643,2022-01-16,Vivo X80,Mobile,37487.47,3,112462.41,Credit Card
ORD69045,2022-01-16,Google Pixel 7,Mobile,30476.28,3,91428.84,UPI
ORD26794,2022-01-16,Xiaomi 12 Pro,Mobile,84403.87,2,168807.74,Net Banking
ORD23742,2022-01-16,MacBook Air M2,Laptop,192306.69,2,384613.38,Cash
ORD61738,2022-01-16,Google Pixel 7,Mobile,71018.09,1,71018.09,EMI
ORD15675,2022-01-16,Xiaomi 12 Pro,Mobile,69895.32,1,349476.6,EMI
ORD18663,2022-01-17,Xiaomi 12 Pro,Mobile,82444.34,3,247333.02,UPI
ORD26969,2022-01-17,boAt BassHeads 100,Accessories,1086.9,2,2173.8,Net Banking
ORD42277,2022-01-17,iPhone 14,Mobile,83469.65,4,333878.6,Cash
ORD59019,2022-01-17,Asus ROG Phone 6,Mobile,52749.03,2,105498.06,Net Banking
ORD40615,2022-01-17,Xiaomi 12 Pro,Mobile,69164.53,2,138329.06,Cash
ORD11166,2022-01-18,Nokia X20,Mobile,58741.73,1,58741.73,EMI
ORD18327,2022-01-18,JBL Bluetooth Speaker,Accessories,4667.94,1,23339.7,Net Banking
ORD56311,2022-01-18,Microsoft Surface Laptop 4,Laptop,95623.23,4,382492.92,Cash
ORD71710,2022-01-18,HP Wired Keyboard,Accessories,2445.92,1,2445.92,Net Banking
ORD76023,2022-01-18,Sandisk 64GB Pendrive,Accessories,5334.08,1,26670.4,UPI
ORD73563,2022-01-18,Sony Headphones,Accessories,3586.66,1,17933.3,Credit Card
ORD76919,2022-01-18,Xiaomi 12 Pro,Mobile,74506.52,1,74506.52,EMI
ORD12512,2022-01-18,Dell Inspiron 15,Laptop,189728.91,3,569186.73,Net Banking
ORD72725,2022-01-18,Realme GT Neo 3,Mobile,53769.11,1,268845.55,UPI
ORD01178,2022-01-19,Logitech Mouse,Accessories,6654.29,2,13308.58,Net Banking
ORD75928,2022-01-19,Asus ROG Phone 6,Mobile,64456.39,1,322281.95,Credit Card
ORD05070,2022-01-19,OnePlus 11,Mobile,11864.34,3,35593.02,Credit Card
ORD17861,2022-01-19,Mi Power Bank 10000mAh,Accessories,6216.52,4,24866.08,UPI
ORD46634,2022-01-19,Realme GT Neo 3,Mobile,56234.47,1,56234.47,EMI
ORD81422,2022-01-19,Samsung 1TB SSD,Accessories,3341.35,4,13365.4,Net Banking
ORD78221,2022-01-19,Motorola Edge 30,Mobile,14594.81,1,14594.81,Net Banking
ORD14700,2022-01-19,JBL Bluetooth Speaker,Accessories,1816.62,1,9083.1,Credit Card
ORD98961,2022-01-19,Samsung 1TB SSD,Accessories,616.11,3,1848.33,Credit Card
ORD98791,2022-01-19,Samsung Galaxy S22,Mobile,10726.15,3,32178.45,EMI
ORD51948,2022-01-19,Motorola Edge 30,Mobile,18388.58,1,18388.58,UPI
ORD55485,2022-01-19,Vivo X80,Mobile,28336.39,4,113345.56,Net Banking
ORD73892,2022-01-19,MacBook Air M2,Laptop,43423.89,2,86847.78,Cash
ORD11972,2022-01-19,Realme GT Neo 3,Mobile,87342.11,4,349368.44,Cash
ORD51719,2022-01-20,Asus ROG Phone 6,Mobile,45799.06,2,91598.12,UPI
ORD60260,2022-01-20,Samsung Galaxy S22,Mobile,89643.56,3,268930.68,UPI
ORD44465,2022-01-20,Asus ROG Phone 6,Mobile,31227.3,3,93681.9,Cash
ORD20216,2022-01-20,Google Pixel 7,Mobile,13901.16,4,55604.64,Net Banking
ORD71658,2022-01-20,Realme GT Neo 3,Mobile,15872.69,2,31745.38,Credit Card
ORD90607,2022-01-20,MSI Modern 14,Laptop,146752.09,2,293504.18,EMI
ORD11817,2022-01-21,Samsung Galaxy S22,Mobile,78140.33,2,156280.66,Net Banking
ORD27785,2022-01-21,Xiaomi 12 Pro,Mobile,45037.55,4,180150.2,Cash
ORD95659,2022-01-21,Sandisk 64GB Pendrive,Accessories,455.19,3,1365.57,Cash
ORD52199,2022-01-22,Acer Aspire 5,Laptop,116579.9,2,233159.8,Cash
ORD73908,2022-01-22,iPhone 14,Mobile,47758.94,2,95517.88,Net Banking
ORD80827,2022-01-22,Realme GT Neo 3,Mobile,20385.19,2,40770.38,Cash
ORD15705,2022-01-22,OnePlus 11,Mobile,38366.12,4,153464.48,EMI
ORD47632,2022-01-22,Zebronics Webcam,Accessories,1574.9,2,3149.8,Net Banking
ORD45477,2022-01-22,Google Pixel 7,Mobile,69001.84,1,345009.2,EMI
ORD58021,2022-01-23,LG Gram 16,Laptop,174730.33,4,698921.32,Cash
ORD26159,2022-01-23,Vivo X80,Mobile,79118.86,3,237356.58,Cash
ORD03418,2022-01-23,Sony Headphones,Accessories,5558.36,1,27791.8,Net Banking
ORD45729,2022-01-23,HP Wired Keyboard,Accessories,5574.76,4,22299.04,UPI
ORD37014,2022-01-23,Nokia X20,Mobile,20140.87,1,20140.87,Cash
ORD88737,2022-01-24,Vivo X80,Mobile,75810.61,1,379053.05,Net Banking
ORD16727,2022-01-24,iPhone 14,Mobile,44413.81,4,177655.24,EMI
ORD55830,2022-01-24,Samsung Galaxy S22,Mobile,64304.09,2,128608.18,Net Banking
ORD84724,2022-01-24,Motorola Edge 30,Mobile,43884.47,1,43884.47,Cash
ORD49975,2022-01-24,Vivo X80,Mobile,55084.54,3,165253.62,Cash
ORD26938,2022-01-24,Motorola Edge 30,Mobile,49907.71,1,249538.55,Cash
ORD99429,2022-01-24,Xiaomi 12 Pro,Mobile,34470.82,1,172354.1,Cash
ORD04795,2022-01-25,Nokia X20,Mobile,85735.85,3,257207.55,EMI
ORD74977,2022-01-25,Vivo X80,Mobile,39743.32,1,198716.6,EMI
ORD30785,2022-01-25,Motorola Edge 30,Mobile,61802.35,1,61802.35,UPI
ORD98504,2022-01-25,Nokia X20,Mobile,22235.3,1,22235.3,UPI
ORD01554,2022-01-25,Razer Blade 15,Laptop,97104.62,3,291313.86,Net Banking
ORD19854,2022-01-26,Sony Headphones,Accessories,1649.91,2,3299.82,Net Banking
ORD96561,2022-01-26,Microsoft Surface Laptop 4,Laptop,122390.8,1,122390.8,UPI
ORD90038,2022-01-26,Nokia X20,Mobile,45553.9,1,227769.5,Cash
ORD59400,2022-01-26,boAt BassHeads 100,Accessories,5087.15,1,5087.15,Net Banking
ORD36249,2022-01-26,boAt BassHeads 100,Accessories,453,2,906,EMI
ORD43123,2022-01-26,Razer Blade 15,Laptop,80008.74,1,400043.7,Cash
ORD33974,2022-01-27,Google Pixel 7,Mobile,65297.35,1,326486.75,EMI
ORD74203,2022-01-27,Xiaomi 12 Pro,Mobile,74358.41,4,297433.64,Credit Card
ORD02276,2022-01-27,Realme GT Neo 3,Mobile,70079.26,3,210237.78,Credit Card
ORD81033,2022-01-27,OnePlus 11,Mobile,25236.87,4,100947.48,UPI
ORD20712,2022-01-27,Razer Blade 15,Laptop,124699.91,2,249399.82,Credit Card
ORD76623,2022-01-27,Realme GT Neo 3,Mobile,8070.14,4,32280.56,Cash
ORD72855,2022-01-27,Samsung Galaxy S22,Mobile,37902.61,4,151610.44,Net Banking
ORD54941,2022-01-27,Sandisk 64GB Pendrive,Accessories,5470.62,2,10941.24,Net Banking
ORD10108,2022-01-27,TP-Link Router,Accessories,1586.95,1,7934.75,UPI
ORD06899,2022-01-27,Vivo X80,Mobile,48255.99,1,48255.99,Credit Card
ORD74956,2022-01-28,Realme GT Neo 3,Mobile,83382.92,1,416914.6,UPI
ORD52206,2022-01-28,OnePlus 11,Mobile,40184.23,1,40184.23,Net Banking
ORD96814,2022-01-28,Zebronics Webcam,Accessories,6578.84,4,26315.36,Net Banking
ORD25339,2022-01-28,Razer Blade 15,Laptop,130871.34,1,654356.7,EMI
ORD63982,2022-01-29,Vivo X80,Mobile,72114.97,2,144229.94,Net Banking
ORD19920,2022-01-29,Motorola Edge 30,Mobile,40041.65,3,120124.95,Cash
ORD61624,2022-01-29,Nokia X20,Mobile,40972.55,1,40972.55,Cash
ORD90944,2022-01-29,Google Pixel 7,Mobile,26678.81,1,26678.81,UPI
ORD11861,2022-01-29,Google Pixel 7,Mobile,77795.66,1,388978.3,Cash
ORD89975,2022-01-30,Asus ZenBook 14,Laptop,66802.32,1,334011.6,EMI
ORD85065,2022-01-30,Nokia X20,Mobile,49405.9,3,148217.7,Net Banking
ORD85506,2022-01-30,LG Gram 16,Laptop,174895.79,2,349791.58,Cash
ORD67463,2022-01-30,Realme GT Neo 3,Mobile,69364.95,2,138729.9,Net Banking
ORD81989,2022-01-30,Asus ROG Phone 6,Mobile,89982.22,1,89982.22,Cash
ORD56346,2022-01-30,Microsoft Surface Laptop 4,Laptop,86831.93,2,173663.86,Credit Card
ORD13524,2022-01-30,Samsung Galaxy S22,Mobile,80572.26,2,161144.52,Cash
ORD12431,2022-01-31,JBL Bluetooth Speaker,Accessories,4166.61,3,12499.83,Net Banking
ORD55327,2022-01-31,Sandisk 64GB Pendrive,Accessories,7813.4,2,15626.8,UPI
ORD46189,2022-01-31,JBL Bluetooth Speaker,Accessories,2988.19,1,2988.19,UPI
ORD53309,2022-02-01,iPhone 14,Mobile,88832.6,3,266497.8,EMI
ORD37789,2022-02-01,LG Gram 16,Laptop,108622.09,2,217244.18,Net Banking
ORD05386,2022-02-01,Xiaomi 12 Pro,Mobile,23054.83,4,92219.32,Net Banking
ORD56088,2022-02-01,Xiaomi 12 Pro,Mobile,13500.82,4,54003.28,EMI
ORD04916,2022-02-02,MacBook Air M2,Laptop,64197.1,4,256788.4,EMI
ORD49174,2022-02-02,Realme GT Neo 3,Mobile,30895.24,3,92685.72,Cash
ORD64139,2022-02-03,Google Pixel 7,Mobile,62745.29,2,125490.58,Net Banking
ORD76652,2022-02-03,Asus ROG Phone 6,Mobile,76267.34,2,152534.68,UPI
ORD76727,2022-02-03,Google Pixel 7,Mobile,14805.77,4,59223.08,Cash
ORD04794,2022-02-03,Google Pixel 7,Mobile,68885.41,2,137770.82,EMI
ORD63576,2022-02-04,iPhone 14,Mobile,22905.42,4,91621.68,Credit Card
ORD06143,2022-02-04,TP-Link Router,Accessories,4508.21,1,22541.05,UPI
ORD24310,2022-02-04,Acer Aspire 5,Laptop,157409.83,1,157409.83,Net Banking
ORD30903,2022-02-04,Logitech Mouse,Accessories,5864.36,1,5864.36,Credit Card
ORD94371,2022-02-04,Google Pixel 7,Mobile,37394.16,4,149576.64,EMI
ORD72841,2022-02-04,Google Pixel 7,Mobile,88140.26,3,264420.78,Cash
ORD77940,2022-02-04,Sandisk 64GB Pendrive,Accessories,6013.14,2,12026.28,Net Banking
ORD12123,2022-02-04,MacBook Air M2,Laptop,72730.59,3,218191.77,Cash
ORD56622,2022-02-04,Xiaomi 12 Pro,Mobile,15851.81,1,79259.05,Net Banking
ORD49312,2022-02-04,Asus ROG Phone 6,Mobile,85852.97,2,171705.94,Cash
ORD51636,2022-02-04,LG Gram 16,Laptop,48685.48,2,97370.96,Credit Card
ORD62282,2022-02-04,Lenovo ThinkPad X1,Laptop,153320.21,4,613280.84,Net Banking
ORD94453,2022-02-05,Samsung Galaxy S22,Mobile,64808.98,1,64808.98,Credit Card
ORD89440,2022-02-05,Realme GT Neo 3,Mobile,71006.09,4,284024.36,UPI
ORD44578,2022-02-05,Asus ROG Phone 6,Mobile,79914.13,4,319656.52,Cash
ORD33467,2022-02-05,iPhone 14,Mobile,8993.74,3,26981.22,Credit Card
ORD46817,2022-02-05,Microsoft Surface Laptop 4,Laptop,42149.25,3,126447.75,Net Banking
ORD19484,2022-02-05,Motorola Edge 30,Mobile,28207.59,4,112830.36,Credit Card
ORD47421,2022-02-05,boAt BassHeads 100,Accessories,2171.46,3,6514.38,EMI
ORD53977,2022-02-05,Vivo X80,Mobile,17502.54,4,70010.16,Cash
ORD50421,2022-02-05,TP-Link Router,Accessories,3524.07,4,14096.28,Credit Card
ORD56674,2022-02-05,Nokia X20,Mobile,19357.48,1,96787.4,UPI
ORD73124,2022-02-05,Nokia X20,Mobile,29866.59,4,119466.36,Net Banking
ORD59958,2022-02-05,Realme GT Neo 3,Mobile,73466.68,2,146933.36,Cash
ORD40915,2022-02-05,OnePlus 11,Mobile,18830.67,1,18830.67,Net Banking
ORD59998,2022-02-05,Dell Inspiron 15,Laptop,103072.73,4,412290.92,Net Banking
ORD22388,2022-02-05,iPhone 14,Mobile,60380.05,1,60380.05,EMI
ORD06879,2022-02-06,Nokia X20,Mobile,22856.95,1,22856.95,Cash
ORD37312,2022-02-06,MacBook Air M2,Laptop,112243.6,4,448974.4,Net Banking
ORD56499,2022-02-06,iPhone 14,Mobile,11127.04,1,11127.04,Cash
ORD62197,2022-02-06,Lenovo ThinkPad X1,Laptop,142693.06,3,428079.18,Credit Card
ORD01798,2022-02-06,MacBook Air M2,Laptop,142491.24,1,142491.24,Cash
ORD82054,2022-02-06,HP Pavilion x360,Laptop,137621.28,3,412863.84,EMI
ORD57189,2022-02-06,Nokia X20,Mobile,18719.06,3,56157.18,Cash
ORD59728,2022-02-07,Realme GT Neo 3,Mobile,28632.24,1,143161.2,UPI
ORD97604,2022-02-07,Mi Power Bank 10000mAh,Accessories,992.62,4,3970.48,Net Banking
ORD90869,2022-02-07,Lenovo ThinkPad X1,Laptop,50034.96,4,200139.84,EMI
ORD23969,2022-02-08,Asus ROG Phone 6,Mobile,36313.62,2,72627.24,Net Banking
ORD26304,2022-02-08,LG Gram 16,Laptop,128740.98,2,257481.96,Cash
ORD75325,2022-02-08,Acer Aspire 5,Laptop,82064.94,4,328259.76,EMI
ORD76228,2022-02-08,Samsung 1TB SSD,Accessories,2254.39,1,2254.39,EMI
ORD20195,2022-02-08,Motorola Edge 30,Mobile,28076.89,1,28076.89,Credit Card
ORD38597,2022-02-09,MacBook Air M2,Laptop,109242.72,3,327728.16,Net Banking
ORD84698,2022-02-09,JBL Bluetooth Speaker,Accessories,6460.19,1,32300.95,UPI
ORD11006,2022-02-09,Xiaomi 12 Pro,Mobile,69100.55,4,276402.2,Credit Card
ORD22782,2022-02-09,Asus ROG Phone 6,Mobile,68387.18,3,205161.54,EMI
ORD89079,2022-02-09,Vivo X80,Mobile,68922.87,2,137845.74,Net Banking
ORD24335,2022-02-09,Dell Inspiron 15,Laptop,92408.93,1,92408.93,Net Banking
ORD70695,2022-02-09,Xiaomi 12 Pro,Mobile,17732.76,4,70931.04,Cash
ORD97622,2022-02-09,Sandisk 64GB Pendrive,Accessories,4392.82,2,8785.64,Cash
ORD77187,2022-02-10,LG Gram 16,Laptop,109035.72,1,545178.6,EMI
ORD68013,2022-02-10,Motorola Edge 30,Mobile,23589.71,1,23589.71,UPI
ORD35900,2022-02-10,Asus ROG Phone 6,Mobile,85044.19,3,255132.57,EMI
ORD51586,2022-02-11,Asus ZenBook 14,Laptop,68599.76,1,68599.76,Cash
ORD43247,2022-02-11,Lenovo ThinkPad X1,Laptop,152779.9,4,611119.6,Net Banking
ORD09203,2022-02-11,Xiaomi 12 Pro,Mobile,66106.4,1,66106.4,Net Banking
ORD03578,2022-02-11,OnePlus 11,Mobile,10933.12,1,10933.12,Net Banking
ORD55635,2022-02-11,Nokia X20,Mobile,76605.3,1,76605.3,UPI
ORD96439,2022-02-11,Xiaomi 12 Pro,Mobile,62445.22,3,187335.66,EMI
ORD41733,2022-02-11,OnePlus 11,Mobile,64083.74,2,128167.48,UPI
ORD09153,2022-02-11,Dell Inspiron 15,Laptop,31764.53,4,127058.12,UPI
ORD16036,2022-02-11,HP Wired Keyboard,Accessories,5216.91,2,10433.82,Net Banking
ORD63368,2022-02-11,Razer Blade 15,Laptop,183617.03,1,183617.03,Net Banking
ORD50062,2022-02-12,Dell Inspiron 15,Laptop,32180,4,128720,EMI
ORD73918,2022-02-12,Google Pixel 7,Mobile,84928.42,2,169856.84,Cash
ORD05785,2022-02-12,Samsung Galaxy S22,Mobile,67046.44,3,201139.32,Credit Card
ORD27762,2022-02-12,Dell Inspiron 15,Laptop,126851.1,1,126851.1,Cash
ORD21123,2022-02-12,HP Pavilion x360,Laptop,147053.58,4,588214.32,Net Banking
ORD03805,2022-02-13,Motorola Edge 30,Mobile,70544.31,3,211632.93,Cash
ORD12255,2022-02-13,MSI Modern 14,Laptop,97378.32,4,389513.28,Cash
ORD35515,2022-02-13,Asus ROG Phone 6,Mobile,34570.93,1,172854.65,Cash
ORD95316,2022-02-13,Xiaomi 12 Pro,Mobile,57824.9,1,57824.9,Net Banking
ORD28098,2022-02-13,Microsoft Surface Laptop 4,Laptop,172226,4,688904,UPI
ORD12614,2022-02-13,Nokia X20,Mobile,72966.68,4,291866.72,UPI
ORD51487,2022-02-13,Google Pixel 7,Mobile,46988.34,1,234941.7,Credit Card
ORD57490,2022-02-13,Google Pixel 7,Mobile,68462.3,1,342311.5,Credit Card
ORD53123,2022-02-14,OnePlus 11,Mobile,10651.76,4,42607.04,Cash
ORD29448,2022-02-14,Logitech Mouse,Accessories,3027.79,1,15138.95,Net Banking
ORD64912,2022-02-14,Google Pixel 7,Mobile,62789.97,3,188369.91,UPI
ORD03406,2022-02-14,Google Pixel 7,Mobile,69928.32,3,209784.96,Net Banking
ORD79294,2022-02-14,JBL Bluetooth Speaker,Accessories,1822.47,3,5467.41,EMI
ORD23261,2022-02-14,Vivo X80,Mobile,32725.68,1,32725.68,Cash
ORD90458,2022-02-14,MacBook Air M2,Laptop,43023.16,1,43023.16,Net Banking
ORD36428,2022-02-15,Asus ROG Phone 6,Mobile,34819.06,1,34819.06,Net Banking
ORD05424,2022-02-15,Samsung Galaxy S22,Mobile,62110.41,4,248441.64,Cash
ORD60655,2022-02-15,Motorola Edge 30,Mobile,44737.23,2,89474.46,Net Banking
ORD46344,2022-02-15,Zebronics Webcam,Accessories,2980.04,1,2980.04,Net Banking
ORD71068,2022-02-15,MSI Modern 14,Laptop,159118.08,1,795590.4,UPI
ORD06037,2022-02-15,Samsung Galaxy S22,Mobile,20088.87,1,20088.87,Net Banking
ORD00855,2022-02-16,Dell Inspiron 15,Laptop,144800.76,1,144800.76,Credit Card
ORD01255,2022-02-16,Xiaomi 12 Pro,Mobile,56641.49,4,226565.96,Net Banking
ORD42975,2022-02-16,Sony Headphones,Accessories,1431.59,1,1431.59,EMI
